#RUN ON SOFTWARE VERSION:
1.3
#FIELD CONFIGURATIONS
Magnet: EM4-CSB
Power supply: LS643
Head amplitude: 100%
Gap settings: Gap 3 - SSVT
Coil set name: LC-86
Coil set serial number: A1341
Coil set balance number: 0.1
Moment X calibration value: -0.0854380968776596 A·m²/volt
Moment X calibration field: 0.5 T
Moment X calibration expected moment: 0.00692 A·m²
Moment X calibration standard ID: 
Moment X calibration comments: 
#SAMPLE SETTINGS
ID: Sample1
Volume: 1.00000 cm³
Area: 1.00000 cm²
Mass: 1.00000 g
Demagnetization factor: 0.00000 in SI µ0H
#FORC MEASUREMENT
#ACQUISITION SETUP
Saturation field: 1.5 T
FORC type: Classic
Max Hc field: 200 mT
Max Hu field: 100 mT
Min Hu field: -100 mT
Pause at calibration field: 1 s
Number of FORCs: 251
Pause at saturation field: 0.1 s
Pause at reversal fields: 1 s
Field step size: 1.6 mT
Averaging time: 0.1 s
#ADVANCED ACQUISITION SETUP
Acquisition mode: Continuous
Pause at +/-max fields: 0 s
Moment meter range mode: Auto
Gaussmeter range mode: Manual
Gaussmeter fixed range: F0 (3.5 T)
#DISPLAY SETUP
X axis: Field (µ0H)
Left Y axis: Moment (m)
Right Y axis: None
START TIME: 09/19/2023 12:12:00.401 PM
FINISH TIME: 09/19/2023 02:00:35.701 PM
#DATA: 1
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T]
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
1,0,299,0.2445760564072911,1.0418721537641441E-05,3258.23,GOOD,GOOD
1,0,299,0.24617667786767569,1.04506125571887E-05,3258.33,GOOD,GOOD
1,0,299,0.24777754727461712,1.0487092614698105E-05,3258.43,GOOD,GOOD
1,0,299,0.24937700857224313,1.0521793029845849E-05,3258.53,GOOD,GOOD
1,0,299,0.25098020387558562,1.0560138143598603E-05,3258.63,GOOD,GOOD
1,0,299,0.25257971532932183,1.0595977161844579E-05,3258.73,GOOD,GOOD
1,0,299,0.25418065393326189,1.0631120063171248E-05,3258.83,GOOD,GOOD
1,0,299,0.25578128857982607,1.0661398849078376E-05,3258.93,GOOD,GOOD
1,0,299,0.25738162946183279,1.0697754950779862E-05,3259.03,GOOD,GOOD
1,0,299,0.25898246482736015,1.0734064429183482E-05,3259.13,GOOD,GOOD

1,0,300,0.29980329230269259,1.164603490904884E-05,3262.95,GOOD,GOOD

1,0,301,-0.14007588560432618,-7.3193446295155919E-06,3266.17,GOOD,GOOD
1,0,301,-0.13810998106069036,-7.2682096261996263E-06,3266.53,GOOD,GOOD
1,0,301,-0.13650404048217332,-7.2219507981962517E-06,3266.63,GOOD,GOOD
1,0,301,-0.13489041348570147,-7.1770450404612839E-06,3266.73,GOOD,GOOD
1,0,301,-0.13327626508216237,-7.1262471546710731E-06,3266.83,GOOD,GOOD
1,0,301,-0.13166675072049505,-7.0810482918035348E-06,3266.93,GOOD,GOOD
1,0,301,-0.13005560819479803,-7.0382799947002346E-06,3267.03,GOOD,GOOD
1,0,301,-0.12845085070297946,-6.9907705433549589E-06,3267.13,GOOD,GOOD
1,0,301,-0.12684508555194185,-6.9417437834040034E-06,3267.23,GOOD,GOOD
1,0,301,-0.12524113425116878,-6.8945400565639201E-06,3267.33,GOOD,GOOD
1,0,301,-0.12363682057537835,-6.8466841630333175E-06,3267.43,GOOD,GOOD
1,0,301,-0.12203166024695739,-6.7980115536529335E-06,3267.53,GOOD,GOOD
1,0,301,-0.12042776762770437,-6.7542041786512415E-06,3267.63,GOOD,GOOD
1,0,301,-0.11882567071571291,-6.7046047602737209E-06,3267.73,GOOD,GOOD
1,0,301,-0.11722354196347096,-6.6564871546311085E-06,3267.83,GOOD,GOOD
1,0,301,-0.11562115533348401,-6.6077455427698866E-06,3267.93,GOOD,GOOD
1,0,301,-0.11401952730522241,-6.5597048344865523E-06,3268.03,GOOD,GOOD
1,0,301,-0.11241652122210946,-6.5114149712994323E-06,3268.13,GOOD,GOOD
1,0,301,-0.11081376357503703,-6.4593813816226375E-06,3268.23,GOOD,GOOD
1,0,301,-0.10921357610631806,-6.4103216745411896E-06,3268.33,GOOD,GOOD
1,0,301,-0.10761143117641479,-6.3664738305169519E-06,3268.43,GOOD,GOOD
1,0,301,-0.10601029755438277,-6.31183151191368E-06,3268.53,GOOD,GOOD
1,0,301,-0.10440746836069337,-6.2601261502538471E-06,3268.63,GOOD,GOOD
1,0,301,-0.10280568109987173,-6.2118768804180681E-06,3268.73,GOOD,GOOD
1,0,301,-0.10120339853524593,-6.1607532531867819E-06,3268.83,GOOD,GOOD
1,0,301,-0.099602869608190037,-6.1086221275708559E-06,3268.93,GOOD,GOOD
1,0,301,-0.098006274380750547,-6.0572252256496901E-06,3269.03,GOOD,GOOD
1,0,301,-0.09640235524090951,-6.006751092039846E-06,3269.13,GOOD,GOOD
1,0,301,-0.094800263301173401,-5.9509349852895542E-06,3269.23,GOOD,GOOD
1,0,301,-0.093197056612988119,-5.895871751553167E-06,3269.33,GOOD,GOOD
1,0,301,-0.09159563866534956,-5.8486651029864184E-06,3269.43,GOOD,GOOD
1,0,301,-0.089994226801198243,-5.79335656853887E-06,3269.53,GOOD,GOOD
1,0,301,-0.088394589776652654,-5.7403391651127515E-06,3269.63,GOOD,GOOD
1,0,301,-0.08679298981927519,-5.685366069752235E-06,3269.73,GOOD,GOOD
1,0,301,-0.08519115906439835,-5.6280942593138384E-06,3269.83,GOOD,GOOD
1,0,301,-0.083589166756666791,-5.5727989658828842E-06,3269.93,GOOD,GOOD
1,0,301,-0.081988214524854053,-5.5214740503336193E-06,3270.03,GOOD,GOOD
1,0,301,-0.080386851867433301,-5.4590041773341816E-06,3270.13,GOOD,GOOD
1,0,301,-0.078786445284480797,-5.4050909849451037E-06,3270.23,GOOD,GOOD
1,0,301,-0.077185153958740566,-5.3488427734702087E-06,3270.33,GOOD,GOOD
1,0,301,-0.075584740171606365,-5.2914716243251629E-06,3270.43,GOOD,GOOD
1,0,301,-0.073983137516232325,-5.2311633006612891E-06,3270.53,GOOD,GOOD
1,0,301,-0.072382044179020194,-5.1703777098382831E-06,3270.63,GOOD,GOOD
1,0,301,-0.07078027447539767,-5.1149061803414033E-06,3270.73,GOOD,GOOD
1,0,301,-0.069179929366147905,-5.0515091875228415E-06,3270.83,GOOD,GOOD
1,0,301,-0.067579039213425535,-4.9910105164748888E-06,3270.93,GOOD,GOOD
1,0,301,-0.06597822836493325,-4.931104614035977E-06,3271.03,GOOD,GOOD
1,0,301,-0.064376826100698434,-4.8698335503534129E-06,3271.13,GOOD,GOOD
1,0,301,-0.062774535249046193,-4.8097893010486393E-06,3271.23,GOOD,GOOD
1,0,301,-0.061174425619092788,-4.7450283281099717E-06,3271.33,GOOD,GOOD
1,0,301,-0.059573830041509339,-4.6780197392278812E-06,3271.43,GOOD,GOOD
1,0,301,-0.057972887215279489,-4.6157936439118732E-06,3271.53,GOOD,GOOD
1,0,301,-0.056371993080113099,-4.5534936972920485E-06,3271.63,GOOD,GOOD
1,0,301,-0.054771053822467539,-4.4834782476019227E-06,3271.73,GOOD,GOOD
1,0,301,-0.053170366034324616,-4.4186570062802161E-06,3271.83,GOOD,GOOD
1,0,301,-0.051568297632143378,-4.3485170723847936E-06,3271.93,GOOD,GOOD
1,0,301,-0.049967405333309123,-4.2838646695657505E-06,3272.03,GOOD,GOOD
1,0,301,-0.048367010735247837,-4.2104333794987275E-06,3272.13,GOOD,GOOD
1,0,301,-0.04676598267850636,-4.1405301676276593E-06,3272.23,GOOD,GOOD
1,0,301,-0.045165589902036854,-4.0692876238199548E-06,3272.33,GOOD,GOOD
1,0,301,-0.043563970728682108,-3.9936353241714911E-06,3272.43,GOOD,GOOD
1,0,301,-0.041963328324508387,-3.9250937612556359E-06,3272.53,GOOD,GOOD
1,0,301,-0.040361540448672434,-3.852311312083885E-06,3272.63,GOOD,GOOD
1,0,301,-0.038761090795444146,-3.7725086064595784E-06,3272.73,GOOD,GOOD
1,0,301,-0.037160086595054369,-3.6941393496691961E-06,3272.83,GOOD,GOOD
1,0,301,-0.035560500357384138,-3.6227406488958463E-06,3272.93,GOOD,GOOD
1,0,301,-0.033959531563270653,-3.5415343644304474E-06,3273.03,GOOD,GOOD
1,0,301,-0.032357873435099667,-3.4638989272662441E-06,3273.13,GOOD,GOOD
1,0,301,-0.030756079361420541,-3.3823650364278544E-06,3273.23,GOOD,GOOD
1,0,301,-0.029154895459801891,-3.2957446370391118E-06,3273.33,GOOD,GOOD
1,0,301,-0.027555285919347784,-3.2118291659814386E-06,3273.43,GOOD,GOOD
1,0,301,-0.025953833095529615,-3.1287389272959555E-06,3273.53,GOOD,GOOD
1,0,301,-0.024352928268418745,-3.0414464996918036E-06,3273.63,GOOD,GOOD
1,0,301,-0.022752826635161802,-2.9507268867082732E-06,3273.73,GOOD,GOOD
1,0,301,-0.021151107819301729,-2.8574405368485424E-06,3273.83,GOOD,GOOD
1,0,301,-0.019550193267986647,-2.7681071899214981E-06,3273.93,GOOD,GOOD
1,0,301,-0.01794809342706381,-2.6690143434636013E-06,3274.03,GOOD,GOOD
1,0,301,-0.016348492821326811,-2.5721235309049149E-06,3274.13,GOOD,GOOD
1,0,301,-0.014748638509614068,-2.4749586044369875E-06,3274.23,GOOD,GOOD
1,0,301,-0.013148090765689026,-2.372922320397249E-06,3274.33,GOOD,GOOD
1,0,301,-0.011547152561800816,-2.2690005435685981E-06,3274.43,GOOD,GOOD
1,0,301,-0.009944788882617869,-2.1614384196427353E-06,3274.53,GOOD,GOOD
1,0,301,-0.0083440270756278464,-2.0480364945429326E-06,3274.63,GOOD,GOOD
1,0,301,-0.0067435139045007005,-1.9299940749012423E-06,3274.73,GOOD,GOOD
1,0,301,-0.0051476344901786927,-1.8136533900904839E-06,3274.83,GOOD,GOOD
1,0,301,-0.0035392946482964887,-1.6872084109200706E-06,3274.93,GOOD,GOOD
1,0,301,-0.0019476681538562125,-1.5570636399476696E-06,3275.03,GOOD,GOOD
1,0,301,-0.0003386605541498063,-1.4182814212719074E-06,3275.13,GOOD,GOOD
1,0,301,0.0012672427874499607,-1.2699191172860228E-06,3275.23,GOOD,GOOD
1,0,301,0.0028663382406715425,-1.1258515416945179E-06,3275.33,GOOD,GOOD
1,0,301,0.0044670214324169597,-9.7835162884922136E-07,3275.43,GOOD,GOOD
1,0,301,0.0060651954475088293,-8.3153278136857083E-07,3275.53,GOOD,GOOD
1,0,301,0.0076646587439782718,-6.8215827393023704E-07,3275.63,GOOD,GOOD
1,0,301,0.0092654981707478157,-5.3202020508696188E-07,3275.73,GOOD,GOOD
1,0,301,0.010865529955626603,-3.8261986445633678E-07,3275.83,GOOD,GOOD
1,0,301,0.012466241186809989,-2.3099423655669178E-07,3275.93,GOOD,GOOD
1,0,301,0.014067179845368332,-8.201422972493641E-08,3276.03,GOOD,GOOD
1,0,301,0.015669334664685612,7.2206939416059668E-08,3276.13,GOOD,GOOD
1,0,301,0.017269220970442398,2.2360606219821533E-07,3276.23,GOOD,GOOD
1,0,301,0.018870534694664466,3.7054797187357768E-07,3276.33,GOOD,GOOD
1,0,301,0.020471300127765876,5.2247487175346946E-07,3276.43,GOOD,GOOD
1,0,301,0.022071881500333432,6.6742571406718078E-07,3276.53,GOOD,GOOD
1,0,301,0.023672503952813093,8.1611961460329764E-07,3276.63,GOOD,GOOD
1,0,301,0.025274084893009342,9.6693595141334666E-07,3276.73,GOOD,GOOD
1,0,301,0.026875746312711512,1.1111830966365742E-06,3276.83,GOOD,GOOD
1,0,301,0.028475840868974183,1.2531036227381491E-06,3276.93,GOOD,GOOD
1,0,301,0.030075486649891604,1.390517789525791E-06,3277.03,GOOD,GOOD
1,0,301,0.031676404729571055,1.5357539314549558E-06,3277.13,GOOD,GOOD
1,0,301,0.033276509843558115,1.6754975536148697E-06,3277.23,GOOD,GOOD
1,0,301,0.034877975321893823,1.8148497110248189E-06,3277.33,GOOD,GOOD
1,0,301,0.036478502059660523,1.9505349615988738E-06,3277.43,GOOD,GOOD
1,0,301,0.038080968567796775,2.0798682385308546E-06,3277.53,GOOD,GOOD
1,0,301,0.039680566470669948,2.2128500682604713E-06,3277.63,GOOD,GOOD
1,0,301,0.04128168716042846,2.3452573901727096E-06,3277.73,GOOD,GOOD
1,0,301,0.042882365118236933,2.4749076122835692E-06,3277.83,GOOD,GOOD
1,0,301,0.044482571983328806,2.6014861205790648E-06,3277.93,GOOD,GOOD
1,0,301,0.046084687195670326,2.7272351848644624E-06,3278.03,GOOD,GOOD
1,0,301,0.047685029979510442,2.8497680186522171E-06,3278.13,GOOD,GOOD
1,0,301,0.049286496593099569,2.973805013275656E-06,3278.23,GOOD,GOOD
1,0,301,0.050886115509171978,3.0911287192396756E-06,3278.33,GOOD,GOOD
1,0,301,0.052487495705680134,3.2164239523436661E-06,3278.43,GOOD,GOOD
1,0,301,0.054088445558693549,3.3303030668971053E-06,3278.53,GOOD,GOOD
1,0,301,0.055688246275122137,3.4466111309404587E-06,3278.63,GOOD,GOOD
1,0,301,0.057290081399113638,3.5596497828444052E-06,3278.73,GOOD,GOOD
1,0,301,0.058890956293134344,3.6776982324326186E-06,3278.83,GOOD,GOOD
1,0,301,0.060493147559201724,3.7864610306072705E-06,3278.93,GOOD,GOOD
1,0,301,0.062091414947154693,3.8961870039513929E-06,3279.03,GOOD,GOOD
1,0,301,0.063692748120499576,4.002349278899992E-06,3279.13,GOOD,GOOD
1,0,301,0.065293710835693838,4.1108985112882285E-06,3279.23,GOOD,GOOD
1,0,301,0.066894216990305455,4.21367245360567E-06,3279.33,GOOD,GOOD
1,0,301,0.068495952060441886,4.3115248406006002E-06,3279.43,GOOD,GOOD
1,0,301,0.070097110471368615,4.4168768337145241E-06,3279.53,GOOD,GOOD
1,0,301,0.07169833528863151,4.5186241931773994E-06,3279.63,GOOD,GOOD
1,0,301,0.073297137960382119,4.6215026649286514E-06,3279.73,GOOD,GOOD
1,0,301,0.074898569598876627,4.7150686302467711E-06,3279.83,GOOD,GOOD
1,0,301,0.076499459272822687,4.8160483837336161E-06,3279.93,GOOD,GOOD
1,0,301,0.078100808071629307,4.9089599133607205E-06,3280.03,GOOD,GOOD
1,0,301,0.079700574686882755,5.0013906946224502E-06,3280.13,GOOD,GOOD
1,0,301,0.081302361874306436,5.0938680991820444E-06,3280.23,GOOD,GOOD
1,0,301,0.082903399516005449,5.184305952035484E-06,3280.33,GOOD,GOOD
1,0,301,0.08450347094876251,5.2749851892430653E-06,3280.43,GOOD,GOOD
1,0,301,0.086103212876469423,5.362362657742521E-06,3280.53,GOOD,GOOD
1,0,301,0.087704965085935144,5.4489322377365913E-06,3280.63,GOOD,GOOD
1,0,301,0.089306776540546889,5.5366567079009496E-06,3280.73,GOOD,GOOD
1,0,301,0.090907051828437307,5.6242560411338403E-06,3280.83,GOOD,GOOD
1,0,301,0.092508237629639847,5.7014565140111732E-06,3280.93,GOOD,GOOD
1,0,301,0.094108572418742625,5.7860147027709994E-06,3281.03,GOOD,GOOD
1,0,301,0.09570838774250065,5.8706921228445617E-06,3281.13,GOOD,GOOD
1,0,301,0.097306327867476561,5.9512499083188741E-06,3281.23,GOOD,GOOD
1,0,301,0.098906951827284442,6.0260712253884111E-06,3281.33,GOOD,GOOD
1,0,301,0.1005110822674445,6.1061579290611061E-06,3281.43,GOOD,GOOD
1,0,301,0.10211262098021033,6.1850056341341658E-06,3281.53,GOOD,GOOD
1,0,301,0.10371329636090749,6.260221135646043E-06,3281.63,GOOD,GOOD
1,0,301,0.10531336539630393,6.3353149192682974E-06,3281.73,GOOD,GOOD
1,0,301,0.10691352201719467,6.413253780854999E-06,3281.83,GOOD,GOOD
1,0,301,0.10851424425674643,6.4872428409754667E-06,3281.93,GOOD,GOOD
1,0,301,0.11011550540000613,6.5571320347749778E-06,3282.03,GOOD,GOOD
1,0,301,0.11171687966942914,6.6306406262698591E-06,3282.13,GOOD,GOOD
1,0,301,0.11331891856239704,6.7012041172852755E-06,3282.23,GOOD,GOOD
1,0,301,0.11491800275703588,6.7728521905378003E-06,3282.33,GOOD,GOOD
1,0,301,0.11651961079664568,6.8380405126246893E-06,3282.43,GOOD,GOOD
1,0,301,0.11811912696475922,6.9053494487916179E-06,3282.53,GOOD,GOOD
1,0,301,0.11972041714450356,6.9738902968169063E-06,3282.63,GOOD,GOOD
1,0,301,0.12132138554178865,7.0458261912282434E-06,3282.73,GOOD,GOOD
1,0,301,0.12292263752656342,7.1092950460899124E-06,3282.83,GOOD,GOOD
1,0,301,0.12452390429929484,7.1750187279650727E-06,3282.93,GOOD,GOOD
1,0,301,0.12612398756055831,7.2358884272174267E-06,3283.03,GOOD,GOOD
1,0,301,0.1277244158911941,7.2962798957624918E-06,3283.13,GOOD,GOOD
1,0,301,0.12932458427185611,7.3607463027052559E-06,3283.23,GOOD,GOOD
1,0,301,0.13092556864986346,7.4247516363143449E-06,3283.33,GOOD,GOOD
1,0,301,0.13252672176103275,7.4855900047105341E-06,3283.43,GOOD,GOOD
1,0,301,0.13412782286382302,7.5458811399185957E-06,3283.53,GOOD,GOOD
1,0,301,0.13573038428410533,7.6028479718245653E-06,3283.63,GOOD,GOOD
1,0,301,0.13732973849054547,7.663107527518874E-06,3283.73,GOOD,GOOD
1,0,301,0.13893068932308142,7.7210418861021149E-06,3283.83,GOOD,GOOD
1,0,301,0.14052953445867733,7.7755596272534948E-06,3283.93,GOOD,GOOD
1,0,301,0.14213109503530363,7.8293688186061361E-06,3284.03,GOOD,GOOD
1,0,301,0.1437316239575733,7.8804821265474958E-06,3284.13,GOOD,GOOD
1,0,301,0.14533305115108111,7.9297658741162794E-06,3284.23,GOOD,GOOD
1,0,301,0.14693461912126099,7.9797441223300428E-06,3284.33,GOOD,GOOD
1,0,301,0.1485348278785919,8.0268601352057435E-06,3284.43,GOOD,GOOD
1,0,301,0.15013544935197534,8.0747414539747819E-06,3284.53,GOOD,GOOD
1,0,301,0.15173489572007379,8.1210321101494976E-06,3284.63,GOOD,GOOD
1,0,301,0.15333640101958121,8.1702568015409862E-06,3284.73,GOOD,GOOD
1,0,301,0.15493733422773037,8.2145458262918112E-06,3284.83,GOOD,GOOD
1,0,301,0.15653887955068063,8.2591357888892491E-06,3284.93,GOOD,GOOD
1,0,301,0.15813967913575153,8.3016789265460648E-06,3285.03,GOOD,GOOD
1,0,301,0.15974034640192031,8.3463482109142664E-06,3285.13,GOOD,GOOD
1,0,301,0.16134041980809954,8.391885807581887E-06,3285.23,GOOD,GOOD
1,0,301,0.16294010935693351,8.435870102457874E-06,3285.33,GOOD,GOOD
1,0,301,0.16454267770020553,8.4802721420827186E-06,3285.43,GOOD,GOOD
1,0,301,0.16614279814558452,8.5240566405862608E-06,3285.53,GOOD,GOOD
1,0,301,0.16774435051632056,8.563160159984268E-06,3285.63,GOOD,GOOD
1,0,301,0.16934422058527027,8.6079075228352916E-06,3285.73,GOOD,GOOD
1,0,301,0.17094578931107682,8.6482002471508136E-06,3285.83,GOOD,GOOD
1,0,301,0.17254667420287617,8.6944798380628383E-06,3285.93,GOOD,GOOD
1,0,301,0.17414782774050921,8.7329558078715981E-06,3286.03,GOOD,GOOD
1,0,301,0.17574710771795404,8.7747742951508141E-06,3286.13,GOOD,GOOD
1,0,301,0.17734806391671779,8.8182167029768276E-06,3286.23,GOOD,GOOD
1,0,301,0.17894780585277151,8.8567170412292704E-06,3286.33,GOOD,GOOD
1,0,301,0.18054932834711168,8.8995767199963837E-06,3286.43,GOOD,GOOD
1,0,301,0.18214965917718107,8.9412108898380443E-06,3286.53,GOOD,GOOD
1,0,301,0.18375283888424263,8.9783359029679021E-06,3286.63,GOOD,GOOD
1,0,301,0.18535232085945633,9.0221214582661938E-06,3286.73,GOOD,GOOD
1,0,301,0.1869527421162141,9.0614713351701125E-06,3286.83,GOOD,GOOD
1,0,301,0.18855327423531223,9.099321123006362E-06,3286.93,GOOD,GOOD
1,0,301,0.19015317059944672,9.1412497655973317E-06,3287.03,GOOD,GOOD
1,0,301,0.19175398515272116,9.1790559140267805E-06,3287.13,GOOD,GOOD
1,0,301,0.19335502560118592,9.2196010257947384E-06,3287.23,GOOD,GOOD
1,0,301,0.19495734791776825,9.260681559515366E-06,3287.33,GOOD,GOOD
1,0,301,0.19655712408161255,9.2980608871939698E-06,3287.43,GOOD,GOOD
1,0,301,0.19815828042860445,9.3409419505137032E-06,3287.53,GOOD,GOOD
1,0,301,0.19975844629106587,9.3780274270869694E-06,3287.63,GOOD,GOOD
1,0,301,0.20135822992016222,9.4164299185782961E-06,3287.73,GOOD,GOOD
1,0,301,0.2029594068163976,9.4562008971085231E-06,3287.83,GOOD,GOOD
1,0,301,0.20455969326063811,9.4921871828113515E-06,3287.93,GOOD,GOOD
1,0,301,0.20616221669740176,9.5299046848104602E-06,3288.03,GOOD,GOOD
1,0,301,0.20776266901442919,9.5672518113313403E-06,3288.13,GOOD,GOOD
1,0,301,0.20936396348377648,9.6069222700313724E-06,3288.23,GOOD,GOOD
1,0,301,0.21096344156094468,9.6448871241667504E-06,3288.33,GOOD,GOOD
1,0,301,0.21256389382584726,9.6840562891681499E-06,3288.43,GOOD,GOOD
1,0,301,0.21416419012891028,9.7232218486345132E-06,3288.53,GOOD,GOOD
1,0,301,0.21576591069172923,9.7580411842740074E-06,3288.63,GOOD,GOOD
1,0,301,0.21736817591440871,9.7974987920781918E-06,3288.73,GOOD,GOOD
1,0,301,0.21896811966073387,9.8338579398351372E-06,3288.83,GOOD,GOOD
1,0,301,0.22056807128427328,9.8706691470881713E-06,3288.93,GOOD,GOOD
1,0,301,0.22216807426444243,9.908218432228589E-06,3289.03,GOOD,GOOD
1,0,301,0.22376854442628816,9.9456144199656286E-06,3289.13,GOOD,GOOD
1,0,301,0.2253699693583574,9.9809489119643204E-06,3289.23,GOOD,GOOD
1,0,301,0.22697033505792039,1.0019925429498946E-05,3289.33,GOOD,GOOD
1,0,301,0.22857246851714402,1.0054695344442706E-05,3289.43,GOOD,GOOD
1,0,301,0.23017316660118167,1.0090785444688776E-05,3289.53,GOOD,GOOD
1,0,301,0.23177274894787142,1.0130425940149382E-05,3289.63,GOOD,GOOD
1,0,301,0.23337356288546934,1.0163039372155944E-05,3289.73,GOOD,GOOD
1,0,301,0.23497390592254105,1.0201540083394769E-05,3289.83,GOOD,GOOD
1,0,301,0.23657472671247751,1.023767170945814E-05,3289.93,GOOD,GOOD
1,0,301,0.23817516459347898,1.0272143981268335E-05,3290.03,GOOD,GOOD
1,0,301,0.23977712445047292,1.0308781874182108E-05,3290.13,GOOD,GOOD
1,0,301,0.24137801183866481,1.0345391793117164E-05,3290.23,GOOD,GOOD
1,0,301,0.24297823740221725,1.0378729999830119E-05,3290.33,GOOD,GOOD
1,0,301,0.24457853468916049,1.0419898185350731E-05,3290.43,GOOD,GOOD
1,0,301,0.24617901811645007,1.0453456578358396E-05,3290.53,GOOD,GOOD
1,0,301,0.24777957987893059,1.0488645481338957E-05,3290.63,GOOD,GOOD
1,0,301,0.2493802888457998,1.0524654457046747E-05,3290.73,GOOD,GOOD
1,0,301,0.25098179685504618,1.0560387422831182E-05,3290.83,GOOD,GOOD
1,0,301,0.25258262047746965,1.0596257150289352E-05,3290.93,GOOD,GOOD
1,0,301,0.25418313048217445,1.0631758615858793E-05,3291.03,GOOD,GOOD
1,0,301,0.25578322428339872,1.0664850962381011E-05,3291.13,GOOD,GOOD
1,0,301,0.25738449729847523,1.0697730830993766E-05,3291.23,GOOD,GOOD

1,0,302,0.29979617973641243,1.1649188508916352E-05,3295.03,GOOD,GOOD

1,0,303,-0.14167637331037616,-7.3824455333105195E-06,3298.25,GOOD,GOOD
1,0,303,-0.13970998640442767,-7.3317207528513591E-06,3298.61,GOOD,GOOD
1,0,303,-0.13810287407617883,-7.2847600888041402E-06,3298.71,GOOD,GOOD
1,0,303,-0.13648916370088149,-7.2406790661261851E-06,3298.81,GOOD,GOOD
1,0,303,-0.1348766186821547,-7.1934686255312098E-06,3298.91,GOOD,GOOD
1,0,303,-0.13326535061240333,-7.144000498360474E-06,3299.01,GOOD,GOOD
1,0,303,-0.13165607739537472,-7.1003669350132186E-06,3299.11,GOOD,GOOD
1,0,303,-0.13004919276289631,-7.0569389493273434E-06,3299.21,GOOD,GOOD
1,0,303,-0.1284441986530396,-7.006903758525789E-06,3299.31,GOOD,GOOD
1,0,303,-0.12684040387189172,-6.9606468576187262E-06,3299.41,GOOD,GOOD
1,0,303,-0.12523488735212698,-6.9142975182530982E-06,3299.51,GOOD,GOOD
1,0,303,-0.12363255022456497,-6.8649302217345431E-06,3299.61,GOOD,GOOD
1,0,303,-0.12202757829964296,-6.818761594271436E-06,3299.71,GOOD,GOOD
1,0,303,-0.12042487828766377,-6.7730931415478118E-06,3299.81,GOOD,GOOD
1,0,303,-0.11882248690785682,-6.7226097454427931E-06,3299.91,GOOD,GOOD
1,0,303,-0.11722026105115997,-6.6737232283718103E-06,3300.01,GOOD,GOOD
1,0,303,-0.11561895202002485,-6.6271911256785553E-06,3300.11,GOOD,GOOD
1,0,303,-0.11401620559233301,-6.5806489523529627E-06,3300.21,GOOD,GOOD
1,0,303,-0.11241332349199896,-6.5298026404973701E-06,3300.31,GOOD,GOOD
1,0,303,-0.11081048941400057,-6.4799217417295473E-06,3300.41,GOOD,GOOD
1,0,303,-0.10921044179631891,-6.428949982120503E-06,3300.51,GOOD,GOOD
1,0,303,-0.10760869074374227,-6.3799079297278461E-06,3300.61,GOOD,GOOD
1,0,303,-0.10600724541651667,-6.3313218531882974E-06,3300.71,GOOD,GOOD
1,0,303,-0.10440534043483658,-6.281612217334627E-06,3300.81,GOOD,GOOD
1,0,303,-0.10280335363224764,-6.2314014121111178E-06,3300.91,GOOD,GOOD
1,0,303,-0.10120129838446365,-6.1787120502087692E-06,3301.01,GOOD,GOOD
1,0,303,-0.099601057765474149,-6.1288453870878925E-06,3301.11,GOOD,GOOD
1,0,303,-0.098003977284806337,-6.0741840461790934E-06,3301.21,GOOD,GOOD
1,0,303,-0.096399680144487868,-6.026141286470652E-06,3301.31,GOOD,GOOD
1,0,303,-0.094797675927614566,-5.9722288400543403E-06,3301.41,GOOD,GOOD
1,0,303,-0.093195464938216441,-5.9178283409559896E-06,3301.51,GOOD,GOOD
1,0,303,-0.09159276018640905,-5.8668072849800045E-06,3301.61,GOOD,GOOD
1,0,303,-0.089992615559982711,-5.8092577240151331E-06,3301.71,GOOD,GOOD
1,0,303,-0.088391683978641611,-5.7567857510096233E-06,3301.81,GOOD,GOOD
1,0,303,-0.086790794666381371,-5.7041144789468451E-06,3301.91,GOOD,GOOD
1,0,303,-0.085189244782603132,-5.6529248331257839E-06,3302.01,GOOD,GOOD
1,0,303,-0.083587343798035577,-5.5935150647405409E-06,3302.11,GOOD,GOOD
1,0,303,-0.081986834433479649,-5.5351199436456108E-06,3302.21,GOOD,GOOD
1,0,303,-0.080384590224694435,-5.4811424732698784E-06,3302.31,GOOD,GOOD
1,0,303,-0.078785308248538424,-5.4249284522134174E-06,3302.41,GOOD,GOOD
1,0,303,-0.077183760447468205,-5.3668654754924688E-06,3302.51,GOOD,GOOD
1,0,303,-0.075582645490354566,-5.3089385144724884E-06,3302.61,GOOD,GOOD
1,0,303,-0.073981297154530043,-5.2507842182521243E-06,3302.71,GOOD,GOOD
1,0,303,-0.072379215703446034,-5.1954213521214669E-06,3302.81,GOOD,GOOD
1,0,303,-0.070778586032562596,-5.1349381600084044E-06,3302.91,GOOD,GOOD
1,0,303,-0.069177359618258008,-5.0703241747868015E-06,3303.01,GOOD,GOOD
1,0,303,-0.067578062242591247,-5.0106471927404017E-06,3303.11,GOOD,GOOD
